roundID,subjectID,numSelected,payoff
{"class":"gov.sandia.genlist.survey.Survey","id":636,"surveyAnswers":{"question1":"5","question2":"4","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453940899507,"surveyName":"Trust Questions","username":"Kathyb"}
{"class":"gov.sandia.genlist.survey.Survey","id":637,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"2","question5":"1"},"surveyCompletionTime":1453940950048,"surveyName":"Could we fly from London to New York in an hour?","username":"yessica"}
{"class":"gov.sandia.genlist.survey.Survey","id":638,"surveyAnswers":{"question6":"2","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453941049924,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"yessica"}
{"class":"gov.sandia.genlist.survey.Survey","id":639,"surveyAnswers":{"question7":"4","question6":"3","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453941091357,"surveyName":"Group Identity Questions","username":"yessica"}
{"class":"gov.sandia.genlist.survey.Survey","id":640,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453941113927,"surveyName":"Trust Questions","username":"yessica"}
{"class":"gov.sandia.genlist.survey.Survey","id":641,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"3","question5":"1"},"surveyCompletionTime":1453941441129,"surveyName":"Could we fly from London to New York in an hour?","username":"GrizNot"}
{"class":"gov.sandia.genlist.survey.Survey","id":642,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453941507828,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"GrizNot"}
{"class":"gov.sandia.genlist.survey.Survey","id":643,"surveyAnswers":{"question7":"1","question6":"5","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453941568779,"surveyName":"Group Identity Questions","username":"GrizNot"}
{"class":"gov.sandia.genlist.survey.Survey","id":644,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453941598881,"surveyName":"Trust Questions","username":"GrizNot"}
{"class":"gov.sandia.genlist.survey.Survey","id":645,"surveyAnswers":{"question7":"1","question6":"5","question8":"2","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453942467723,"surveyName":"Group Identity Questions","username":"JayDee"}
{"class":"gov.sandia.genlist.survey.Survey","id":646,"surveyAnswers":{"question6":"2","question1":"1","question2":"2","question3":"3","question4":"3","question5":"1"},"surveyCompletionTime":1453942482257,"surveyName":"Could we fly from London to New York in an hour?","username":"Turker09"}
{"class":"gov.sandia.genlist.survey.Survey","id":647,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"4","question5":"3"},"surveyCompletionTime":1453942494773,"surveyName":"Trust Questions","username":"JayDee"}
{"class":"gov.sandia.genlist.survey.Survey","id":648,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453942738768,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Turker09"}
{"class":"gov.sandia.genlist.survey.Survey","id":649,"surveyAnswers":{"question7":"2","question6":"4","question8":"5","question1":"2","question2":"1","question3":"2","question4":"1","question5":"2"},"surveyCompletionTime":1453942823299,"surveyName":"Group Identity Questions","username":"Turker09"}
{"class":"gov.sandia.genlist.survey.Survey","id":650,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"5","question5":"3"},"surveyCompletionTime":1453942863949,"surveyName":"Trust Questions","username":"Turker09"}
{"class":"gov.sandia.genlist.survey.Survey","id":651,"surveyAnswers":{"question7":"3","question6":"3","question8":"10","question1":"3","question2":"3","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453943145930,"surveyName":"Group Identity Questions","username":"wdshort"}
{"class":"gov.sandia.genlist.survey.Survey","id":652,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"5","question5":"4"},"surveyCompletionTime":1453943159923,"surveyName":"Trust Questions","username":"wdshort"}
{"class":"gov.sandia.genlist.survey.Survey","id":653,"surveyAnswers":{"question6":"4","question1":"1","question2":"2","question3":"3","question4":"3","question5":"1"},"surveyCompletionTime":1453943774329,"surveyName":"Could we fly from London to New York in an hour?","username":"fishsauce135"}
{"class":"gov.sandia.genlist.survey.Survey","id":654,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"1","question5":"1"},"surveyCompletionTime":1453943776671,"surveyName":"Could we fly from London to New York in an hour?","username":"Micki"}
{"class":"gov.sandia.genlist.survey.Survey","id":655,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453943860034,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Micki"}
{"class":"gov.sandia.genlist.survey.Survey","id":656,"surveyAnswers":{"question7":"1","question6":"5","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453943889219,"surveyName":"Group Identity Questions","username":"Micki"}
{"class":"gov.sandia.genlist.survey.Survey","id":657,"surveyAnswers":{"question1":"5","question2":"3","question3":"1","question4":"3","question5":"3"},"surveyCompletionTime":1453943910678,"surveyName":"Trust Questions","username":"Micki"}
{"class":"gov.sandia.genlist.survey.Survey","id":658,"surveyAnswers":{"question7":"1","question6":"5","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453943914264,"surveyName":"Group Identity Questions","username":"SILLYMO88"}
{"class":"gov.sandia.genlist.survey.Survey","id":659,"surveyAnswers":{"question1":"5","question2":"5","question3":"3","question4":"5","question5":"3"},"surveyCompletionTime":1453943926664,"surveyName":"Trust Questions","username":"SILLYMO88"}
{"class":"gov.sandia.genlist.survey.Survey","id":660,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453943965730,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"fishsauce135"}
{"class":"gov.sandia.genlist.survey.Survey","id":661,"surveyAnswers":{"question7":"2","question6":"4","question8":"5","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453944037067,"surveyName":"Group Identity Questions","username":"fishsauce135"}
{"class":"gov.sandia.genlist.survey.Survey","id":662,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453944057889,"surveyName":"Trust Questions","username":"fishsauce135"}
{"class":"gov.sandia.genlist.survey.Survey","id":663,"surveyAnswers":{"question7":"1","question6":"3","question8":"1","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453944480532,"surveyName":"Group Identity Questions","username":"DIRTYFEETINDEED"}
{"class":"gov.sandia.genlist.survey.Survey","id":664,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"2","question5":"3"},"surveyCompletionTime":1453944503588,"surveyName":"Trust Questions","username":"DIRTYFEETINDEED"}
{"class":"gov.sandia.genlist.survey.Survey","id":665,"surveyAnswers":{"question7":"2","question6":"3","question8":"4","question1":"2","question2":"1","question3":"1","question4":"2","question5":"2"},"surveyCompletionTime":1453944711965,"surveyName":"Group Identity Questions","username":"A1GXFMAC759VRM"}
{"class":"gov.sandia.genlist.survey.Survey","id":666,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"5","question5":"4"},"surveyCompletionTime":1453944731955,"surveyName":"Trust Questions","username":"A1GXFMAC759VRM"}
{"class":"gov.sandia.genlist.survey.Survey","id":667,"surveyAnswers":{"question7":"2","question6":"4","question8":"3","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453944805804,"surveyName":"Group Identity Questions","username":"selene826"}
{"class":"gov.sandia.genlist.survey.Survey","id":668,"surveyAnswers":{"question1":"2","question2":"2","question3":"4","question4":"3","question5":"4"},"surveyCompletionTime":1453944824357,"surveyName":"Trust Questions","username":"selene826"}
{"class":"gov.sandia.genlist.survey.Survey","id":669,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"2","question5":"1"},"surveyCompletionTime":1453944885990,"surveyName":"Could we fly from London to New York in an hour?","username":"Rafiki0313"}
{"class":"gov.sandia.genlist.survey.Survey","id":670,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453944956039,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Rafiki0313"}
{"class":"gov.sandia.genlist.survey.Survey","id":671,"surveyAnswers":{"question7":"2","question6":"5","question8":"3","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453944989871,"surveyName":"Group Identity Questions","username":"Rafiki0313"}
{"class":"gov.sandia.genlist.survey.Survey","id":672,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"3","question5":"4"},"surveyCompletionTime":1453945006973,"surveyName":"Trust Questions","username":"Rafiki0313"}
{"class":"gov.sandia.genlist.survey.Survey","id":673,"surveyAnswers":{"question7":"4","question6":"2","question8":"6","question1":"2","question2":"1","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453945478134,"surveyName":"Group Identity Questions","username":"Rotyflo"}
{"class":"gov.sandia.genlist.survey.Survey","id":674,"surveyAnswers":{"question1":"5","question2":"4","question3":"4","question4":"3","question5":"3"},"surveyCompletionTime":1453945523628,"surveyName":"Trust Questions","username":"Rotyflo"}
{"class":"gov.sandia.genlist.survey.Survey","id":675,"surveyAnswers":{"question6":"4","question1":"1","question2":"2","question3":"3","question4":"3","question5":"2"},"surveyCompletionTime":1453946387166,"surveyName":"Could we fly from London to New York in an hour?","username":"Jazzy1"}
{"class":"gov.sandia.genlist.survey.Survey","id":676,"surveyAnswers":{"question6":"3","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453946493253,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Jazzy1"}
{"class":"gov.sandia.genlist.survey.Survey","id":677,"surveyAnswers":{"question7":"2","question6":"3","question8":"2","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453946546510,"surveyName":"Group Identity Questions","username":"Jazzy1"}
{"class":"gov.sandia.genlist.survey.Survey","id":678,"surveyAnswers":{"question1":"4","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453946567698,"surveyName":"Trust Questions","username":"Jazzy1"}
{"class":"gov.sandia.genlist.survey.Survey","id":679,"surveyAnswers":{"question6":"1","question1":"1","question2":"2","question3":"3","question4":"1","question5":"1"},"surveyCompletionTime":1453946969991,"surveyName":"Could we fly from London to New York in an hour?","username":"nikicollazo"}
{"class":"gov.sandia.genlist.survey.Survey","id":680,"surveyAnswers":{"question6":"2","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453947026501,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"nikicollazo"}
{"class":"gov.sandia.genlist.survey.Survey","id":681,"surveyAnswers":{"question7":"1","question6":"3","question8":"10","question1":"2","question2":"2","question3":"2","question4":"1","question5":"2"},"surveyCompletionTime":1453947045729,"surveyName":"Group Identity Questions","username":"nikicollazo"}
{"class":"gov.sandia.genlist.survey.Survey","id":682,"surveyAnswers":{"question1":"5","question2":"5","question3":"5","question4":"5","question5":"5"},"surveyCompletionTime":1453947053130,"surveyName":"Trust Questions","username":"nikicollazo"}
{"class":"gov.sandia.genlist.survey.Survey","id":683,"surveyAnswers":{"question6":"2","question1":"1","question2":"2","question3":"3","question4":"2","question5":"2"},"surveyCompletionTime":1453948457066,"surveyName":"Could we fly from London to New York in an hour?","username":"AnnaCross"}
